PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
HUN,1,f,72,1,O,1,1,1950,2,O,22868,2,4,NA,1
HUN,1,f,73,1,O,1,1,1950,2,O,21896,2,4,NA,1
HUN,1,f,74,1,O,1,1,1950,2,O,20679,2,4,NA,1
HUN,1,f,75,1,O,1,1,1950,2,O,16792,2,4,NA,1
HUN,1,f,76,1,O,1,1,1950,2,O,14767,2,4,NA,1
HUN,1,f,77,1,O,1,1,1950,2,O,13863,2,4,NA,1
HUN,1,f,78,1,O,1,1,1950,2,O,10869,2,4,NA,1
HUN,1,f,79,1,O,1,1,1950,2,O,11758,2,4,NA,1
HUN,1,f,80,1,O,1,1,1950,2,O,8268,2,4,NA,1
HUN,1,f,81,1,O,1,1,1950,2,O,7753,2,4,NA,1
HUN,1,f,82,1,O,1,1,1950,2,O,5500,2,4,NA,1
HUN,1,f,83,1,O,1,1,1950,2,O,5955,2,4,NA,1
HUN,1,f,84,1,O,1,1,1950,2,O,4058,2,4,NA,1
HUN,1,f,85,+,O,1,1,1950,2,O,14286,2,4,NA,1
HUN,1,f,TOT,NA,O,1,1,1950,2,O,4822223,2,4,NA,1
HUN,1,m,0,1,O,1,1,1950,2,O,91486,2,4,NA,1
HUN,1,m,1,1,O,1,1,1950,2,O,88204,2,4,NA,1
HUN,1,m,2,1,O,1,1,1950,2,O,84275,2,4,NA,1
HUN,1,m,3,1,O,1,1,1950,2,O,74612,2,4,NA,1
HUN,1,m,4,1,O,1,1,1950,2,O,73292,2,4,NA,1
