"Popname","Sex","Year","Age","Lexis","Deaths"
"CA","F","1961","93","TU","227.190125570776"
"CA","F","1961","94","TL","154.912157534247"
"CA","F","1961","94","TU","151.087842465753"
"CA","F","1961","95","TL","125.152853881279"
"CA","F","1961","95","TU","118.847146118721"
"CA","F","1961","96","TL","82.8394406392694"
"CA","F","1961","96","TU","88.1605593607306"
"CA","F","1961","97","TL","61.8143264840183"
"CA","F","1961","97","TU","66.1856735159817"
"CA","F","1961","98","TL","38.4976598173516"
"CA","F","1961","98","TU","39.5023401826484"
"CA","F","1961","99","TL","29.1792808219178"
"CA","F","1961","99","TU","31.8207191780822"
"CA","F","1961","100","TL","18.8828767123288"
"CA","F","1961","100","TU","21.1171232876712"
"CA","F","1961","101","TL","15.6504566210046"
"CA","F","1961","101","TU","13.3495433789954"
"CA","F","1961","102","TL","8.54851598173516"
"CA","F","1961","102","TU","6.45148401826484"
"CA","F","1961","103","TL","-10000"
"CA","F","1961","103","TU","-10000"
"CA","F","1961","104","TL","-10000"
"CA","F","1961","104","TU","-10000"
"CA","F","1961","105","TL","-10000"
"CA","F","1961","105","TU","-10000"
"CA","F","1961","106","TL","-10000"
"CA","F","1961","106","TU","-10000"
"CA","F","1961","107","TL","-10000"
"CA","F","1961","107","TU","-10000"
"CA","F","1961","108","TL","-10000"
"CA","F","1961","108","TU","-10000"
"CA","F","1961","111","TL","-10000"
"CA","F","1961","111","TU","-10000"
"CA","F","1961","115","TL","-10000"
"CA","F","1961","115","TU","-10000"
"CA","F","1961","119","TL","-10000"
"CA","F","1961","119","TU","-10000"
"CA","F","1961","125","TL","-10000"
"CA","F","1961","125","TU","-10000"
"CA","F","1961","UNK","RR","9"
"CA","F","1961","ALL","RR","58615"
"CA","F","1962","0","TL","1858.69931506849"
"CA","F","1962","0","TU","1795.30068493151"
"CA","F","1962","1","TL","95.997602739726"
"CA","F","1962","1","TU","114.002397260274"
"CA","F","1962","2","TL","63.9833333333333"
"CA","F","1962","2","TU","80.0166666666667"
"CA","F","1962","3","TL","53.4911529680365"
"CA","F","1962","3","TU","49.5088470319635"
"CA","F","1962","4","TL","43.5448630136986"
"CA","F","1962","4","TU","53.4551369863014"
"CA","F","1962","5","TL","31.65399543379"
"CA","F","1962","5","TU","38.34600456621"
"CA","F","1962","6","TL","36.9881278538813"
"CA","F","1962","6","TU","36.0118721461187"
"CA","F","1962","7","TL","22.0845319634703"
"CA","F","1962","7","TU","33.9154680365297"
"CA","F","1962","8","TL","27.901198630137"
"CA","F","1962","8","TU","22.098801369863"
"CA","F","1962","9","TL","21.6853881278539"
"CA","F","1962","9","TU","21.3146118721461"
"CA","F","1962","10","TL","16.110502283105"
"CA","F","1962","10","TU","17.889497716895"
"CA","F","1962","11","TL","22.2877853881279"
"CA","F","1962","11","TU","21.7122146118721"
"CA","F","1962","12","TL","22.7285388127854"
"CA","F","1962","12","TU","19.2714611872146"
"CA","F","1962","13","TL","12.9793949771689"
"CA","F","1962","13","TU","13.0206050228311"
"CA","F","1962","14","TL","25.0817351598174"
"CA","F","1962","14","TU","24.9182648401826"
"CA","F","1962","15","TL","26.1429223744292"
"CA","F","1962","15","TU","30.8570776255708"
"CA","F","1962","16","TL","31.0287100456621"
"CA","F","1962","16","TU","30.9712899543379"
"CA","F","1962","17","TL","34.7834474885845"
"CA","F","1962","17","TU","24.2165525114155"
"CA","F","1962","18","TL","40.7514840182648"
"CA","F","1962","18","TU","42.2485159817352"
"CA","F","1962","19","TL","31.634703196347"
"CA","F","1962","19","TU","36.365296803653"
"CA","F","1962","20","TL","37.4909817351598"
"CA","F","1962","20","TU","34.5090182648402"
"CA","F","1962","21","TL","40.1643835616438"
"CA","F","1962","21","TU","36.8356164383562"
"CA","F","1962","22","TL","38.9901826484018"
"CA","F","1962","22","TU","39.0098173515982"
"CA","F","1962","23","TL","37.723801369863"
"CA","F","1962","23","TU","29.276198630137"
"CA","F","1962","24","TL","40.1864155251142"
"CA","F","1962","24","TU","30.8135844748858"
"CA","F","1962","25","TL","38.9603881278539"
"CA","F","1962","25","TU","42.0396118721461"
"CA","F","1962","26","TL","36.1852168949772"
"CA","F","1962","26","TU","40.8147831050228"
"CA","F","1962","27","TL","35.2824200913242"
"CA","F","1962","27","TU","40.7175799086758"
"CA","F","1962","28","TL","37.7045662100457"
"CA","F","1962","28","TU","37.2954337899543"
"CA","F","1962","29","TL","51.3034246575342"
"CA","F","1962","29","TU","49.6965753424658"
"CA","F","1962","30","TL","51.3148401826484"
"CA","F","1962","30","TU","50.6851598173516"
"CA","F","1962","31","TL","52.5425799086758"
"CA","F","1962","31","TU","52.4574200913242"
"CA","F","1962","32","TL","61.8497716894977"
"CA","F","1962","32","TU","61.1502283105023"
"CA","F","1962","33","TL","67.9356164383562"
"CA","F","1962","33","TU","74.0643835616438"
"CA","F","1962","34","TL","73.4487442922374"
"CA","F","1962","34","TU","80.5512557077626"
"CA","F","1962","35","TL","88.0634132420091"
"CA","F","1962","35","TU","86.9365867579909"
"CA","F","1962","36","TL","92.3764840182648"
"CA","F","1962","36","TU","100.623515981735"
"CA","F","1962","37","TL","121.626484018265"
"CA","F","1962","37","TU","121.373515981735"
"CA","F","1962","38","TL","110.117066210046"
"CA","F","1962","38","TU","101.882933789954"
"CA","F","1962","39","TL","135.205136986301"
"CA","F","1962","39","TU","127.794863013699"
"CA","F","1962","40","TL","145.652283105023"
"CA","F","1962","40","TU","116.347716894977"
"CA","F","1962","41","TL","144.818378995434"
"CA","F","1962","41","TU","143.181621004566"
"CA","F","1962","42","TL","154.917294520548"
"CA","F","1962","42","TU","150.082705479452"
"CA","F","1962","43","TL","159.811358447489"
"CA","F","1962","43","TU","166.188641552511"
"CA","F","1962","44","TL","197.915924657534"
"CA","F","1962","44","TU","191.084075342466"
"CA","F","1962","45","TL","191.930821917808"
"CA","F","1962","45","TU","178.069178082192"
"CA","F","1962","46","TL","197.298401826484"
"CA","F","1962","46","TU","188.701598173516"
"CA","F","1962","47","TL","217.720547945205"
"CA","F","1962","47","TU","232.279452054795"
"CA","F","1962","48","TL","229.390639269406"
"CA","F","1962","48","TU","215.609360730594"
"CA","F","1962","49","TL","244.688869863014"
"CA","F","1962","49","TU","249.311130136986"
"CA","F","1962","50","TL","230.660216894977"
"CA","F","1962","50","TU","228.339783105023"
"CA","F","1962","51","TL","246.937271689498"
"CA","F","1962","51","TU","279.062728310502"
"CA","F","1962","52","TL","289.168778538813"
"CA","F","1962","52","TU","267.831221461187"
"CA","F","1962","53","TL","281.997203196347"
"CA","F","1962","53","TU","276.002796803653"
"CA","F","1962","54","TL","296.955936073059"
"CA","F","1962","54","TU","283.044063926941"
"CA","F","1962","55","TL","314.989098173516"
"CA","F","1962","55","TU","309.010901826484"
"CA","F","1962","56","TL","344.079794520548"
"CA","F","1962","56","TU","328.920205479452"
"CA","F","1962","57","TL","325.312728310502"
"CA","F","1962","57","TU","305.687271689498"
"CA","F","1962","58","TL","318.63002283105"
"CA","F","1962","58","TU","319.36997716895"
"CA","F","1962","59","TL","343.855764840183"
"CA","F","1962","59","TU","329.144235159817"
"CA","F","1962","60","TL","354.924372146119"
"CA","F","1962","60","TU","343.075627853881"
"CA","F","1962","61","TL","381.005650684931"
"CA","F","1962","61","TU","419.994349315069"
"CA","F","1962","62","TL","489.882762557078"
"CA","F","1962","62","TU","429.117237442922"
"CA","F","1962","63","TL","395.15553652968"
"CA","F","1962","63","TU","452.84446347032"
"CA","F","1962","64","TL","494.985159817352"
"CA","F","1962","64","TU","469.014840182648"
"CA","F","1962","65","TL","489.027283105023"
"CA","F","1962","65","TU","537.972716894977"
"CA","F","1962","66","TL","532.328595890411"
"CA","F","1962","66","TU","542.671404109589"
"CA","F","1962","67","TL","547.62654109589"
"CA","F","1962","67","TU","554.37345890411"
"CA","F","1962","68","TL","584.165011415525"
"CA","F","1962","68","TU","596.834988584475"
"CA","F","1962","69","TL","628.911529680365"
"CA","F","1962","69","TU","638.088470319635"
"CA","F","1962","70","TL","674.715125570776"
"CA","F","1962","70","TU","655.284874429224"
"CA","F","1962","71","TL","654.874429223744"
"CA","F","1962","71","TU","656.125570776256"
"CA","F","1962","72","TL","758.966267123288"
"CA","F","1962","72","TU","807.033732876712"
"CA","F","1962","73","TL","744.585159817352"
"CA","F","1962","73","TU","818.414840182648"
"CA","F","1962","74","TL","803.241552511416"
"CA","F","1962","74","TU","786.758447488584"
"CA","F","1962","75","TL","795.185331050228"
"CA","F","1962","75","TU","807.814668949772"
"CA","F","1962","76","TL","860.0850456621"
"CA","F","1962","76","TU","842.9149543379"
"CA","F","1962","77","TL","846.604851598173"
"CA","F","1962","77","TU","889.395148401827"
"CA","F","1962","78","TL","877.879394977169"
"CA","F","1962","78","TU","934.120605022831"
"CA","F","1962","79","TL","845.303196347032"
"CA","F","1962","79","TU","866.696803652968"
"CA","F","1962","80","TL","869.691438356164"
"CA","F","1962","80","TU","868.308561643836"
"CA","F","1962","81","TL","807.697488584475"
"CA","F","1962","81","TU","830.302511415525"
"CA","F","1962","82","TL","894.321347031963"
"CA","F","1962","82","TU","888.678652968037"
"CA","F","1962","83","TL","770.392237442922"
"CA","F","1962","83","TU","832.607762557078"
"CA","F","1962","84","TL","725.816609589041"
"CA","F","1962","84","TU","764.183390410959"
"CA","F","1962","85","TL","707.353196347032"
"CA","F","1962","85","TU","746.646803652968"
"CA","F","1962","86","TL","640.748173515982"
"CA","F","1962","86","TU","654.251826484018"
"CA","F","1962","87","TL","618.789726027397"
"CA","F","1962","87","TU","619.210273972603"
"CA","F","1962","88","TL","522.154280821918"
"CA","F","1962","88","TU","542.845719178082"
"CA","F","1962","89","TL","470.482248858447"
"CA","F","1962","89","TU","501.517751141553"
"CA","F","1962","90","TL","401.693607305936"
"CA","F","1962","90","TU","390.306392694064"
"CA","F","1962","91","TL","318.732876712329"
"CA","F","1962","91","TU","344.267123287671"
"CA","F","1962","92","TL","283.742808219178"
"CA","F","1962","92","TU","299.257191780822"
"CA","F","1962","93","TL","204.375456621005"
"CA","F","1962","93","TU","201.624543378995"
"CA","F","1962","94","TL","165.312214611872"
"CA","F","1962","94","TU","183.687785388128"
"CA","F","1962","95","TL","129.283789954338"
"CA","F","1962","95","TU","136.716210045662"
"CA","F","1962","96","TL","97.7972602739726"
"CA","F","1962","96","TU","111.202739726027"
"CA","F","1962","97","TL","65.6156392694064"
"CA","F","1962","97","TU","62.3843607305936"
"CA","F","1962","98","TL","37.2338470319635"
"CA","F","1962","98","TU","51.7661529680365"
"CA","F","1962","99","TL","31.4634703196347"
"CA","F","1962","99","TU","33.5365296803653"
"CA","F","1962","100","TL","15.2422374429224"
"CA","F","1962","100","TU","26.7577625570776"
"CA","F","1962","101","TL","15.5189497716895"
"CA","F","1962","101","TU","13.4810502283105"
"CA","F","1962","102","TL","8.96518264840183"
"CA","F","1962","102","TU","6.03481735159817"
"CA","F","1962","103","TL","-10000"
"CA","F","1962","103","TU","-10000"
"CA","F","1962","104","TL","-10000"
"CA","F","1962","104","TU","-10000"
"CA","F","1962","105","TL","-10000"
"CA","F","1962","105","TU","-10000"
"CA","F","1962","106","TL","-10000"
"CA","F","1962","106","TU","-10000"
"CA","F","1962","107","TL","-10000"
"CA","F","1962","107","TU","-10000"
"CA","F","1962","108","TL","-10000"
"CA","F","1962","108","TU","-10000"
"CA","F","1962","110","TL","-10000"
"CA","F","1962","110","TU","-10000"
"CA","F","1962","112","TL","-10000"
"CA","F","1962","112","TU","-10000"
"CA","F","1962","UNK","RR","11"
"CA","F","1962","ALL","RR","60905"
"CA","F","1963","0","TL","1753.75565068493"
"CA","F","1963","0","TU","1789.24434931507"
"CA","F","1963","1","TL","110.468721461187"
"CA","F","1963","1","TU","116.531278538813"
"CA","F","1963","2","TL","78.0035958904109"
"CA","F","1963","2","TU","79.996404109589"
"CA","F","1963","3","TL","52.9593607305936"
"CA","F","1963","3","TU","54.0406392694064"
"CA","F","1963","4","TL","47.4599885844749"
"CA","F","1963","4","TU","53.5400114155251"
"CA","F","1963","5","TL","34.3844178082192"
"CA","F","1963","5","TU","37.6155821917808"
"CA","F","1963","6","TL","35.8686073059361"
"CA","F","1963","6","TU","40.1313926940639"
"CA","F","1963","7","TL","38.0379566210046"
"CA","F","1963","7","TU","32.9620433789954"
"CA","F","1963","8","TL","19.9332191780822"
"CA","F","1963","8","TU","19.0667808219178"
"CA","F","1963","9","TL","19.8165525114155"
"CA","F","1963","9","TU","16.1834474885845"
"CA","F","1963","10","TL","18.7787671232877"
"CA","F","1963","10","TU","19.2212328767123"
"CA","F","1963","11","TL","11.8901826484018"
"CA","F","1963","11","TU","15.1098173515982"
"CA","F","1963","12","TL","16.6553652968037"
"CA","F","1963","12","TU","15.3446347031963"
"CA","F","1963","13","TL","21.0432648401826"
"CA","F","1963","13","TU","20.9567351598174"
"CA","F","1963","14","TL","23.8752853881279"
"CA","F","1963","14","TU","23.1247146118721"
"CA","F","1963","15","TL","25.7849315068493"
"CA","F","1963","15","TU","25.2150684931507"
"CA","F","1963","16","TL","36.5568493150685"
"CA","F","1963","16","TU","30.4431506849315"
"CA","F","1963","17","TL","38.1360159817352"
"CA","F","1963","17","TU","33.8639840182648"
"CA","F","1963","18","TL","37.7349315068493"
"CA","F","1963","18","TU","34.2650684931507"
"CA","F","1963","19","TL","43.4311643835616"
"CA","F","1963","19","TU","47.5688356164384"
"CA","F","1963","20","TL","37.4371575342466"
"CA","F","1963","20","TU","36.5628424657534"
"CA","F","1963","21","TL","46.2502283105023"
"CA","F","1963","21","TU","40.7497716894977"
"CA","F","1963","22","TL","41.8738584474886"
"CA","F","1963","22","TU","42.1261415525114"
"CA","F","1963","23","TL","47.3190639269406"
"CA","F","1963","23","TU","36.6809360730594"
"CA","F","1963","24","TL","47.2053082191781"
"CA","F","1963","24","TU","39.7946917808219"
"CA","F","1963","25","TL","48.8149543378995"
"CA","F","1963","25","TU","52.1850456621005"
"CA","F","1963","26","TL","30.6980593607306"
"CA","F","1963","26","TU","29.3019406392694"
"CA","F","1963","27","TL","52.4163242009132"
"CA","F","1963","27","TU","44.5836757990868"
"CA","F","1963","28","TL","45.2470319634703"
"CA","F","1963","28","TU","45.7529680365297"
"CA","F","1963","29","TL","47.739497716895"
"CA","F","1963","29","TU","37.260502283105"
"CA","F","1963","30","TL","58.7667237442922"
"CA","F","1963","30","TU","57.2332762557078"
"CA","F","1963","31","TL","55.3813356164384"
"CA","F","1963","31","TU","58.6186643835616"
"CA","F","1963","32","TL","70.1823059360731"
"CA","F","1963","32","TU","63.8176940639269"
"CA","F","1963","33","TL","82.6551940639269"
"CA","F","1963","33","TU","70.3448059360731"
"CA","F","1963","34","TL","69.286700913242"
"CA","F","1963","34","TU","69.713299086758"
"CA","F","1963","35","TL","97.9848173515982"
"CA","F","1963","35","TU","85.0151826484018"
"CA","F","1963","36","TL","89.560502283105"
"CA","F","1963","36","TU","96.439497716895"
"CA","F","1963","37","TL","103.331278538813"
"CA","F","1963","37","TU","104.668721461187"
"CA","F","1963","38","TL","114.8375"
"CA","F","1963","38","TU","121.1625"
"CA","F","1963","39","TL","133.521974885845"
"CA","F","1963","39","TU","138.478025114155"
"CA","F","1963","40","TL","138.549942922374"
"CA","F","1963","40","TU","140.450057077626"
"CA","F","1963","41","TL","138.894920091324"
"CA","F","1963","41","TU","145.105079908676"
"CA","F","1963","42","TL","174.43299086758"
"CA","F","1963","42","TU","165.56700913242"
"CA","F","1963","43","TL","179.012671232877"
"CA","F","1963","43","TU","169.987328767123"
"CA","F","1963","44","TL","179.830878995434"
"CA","F","1963","44","TU","199.169121004566"
"CA","F","1963","45","TL","214.673287671233"
"CA","F","1963","45","TU","208.326712328767"
"CA","F","1963","46","TL","194.377168949772"
"CA","F","1963","46","TU","203.622831050228"
"CA","F","1963","47","TL","216.850342465753"
"CA","F","1963","47","TU","219.149657534247"
"CA","F","1963","48","TL","240.824029680365"
"CA","F","1963","48","TU","252.175970319635"
"CA","F","1963","49","TL","257.081335616438"
"CA","F","1963","49","TU","250.918664383562"
"CA","F","1963","50","TL","248.242351598174"
"CA","F","1963","50","TU","255.757648401826"
"CA","F","1963","51","TL","269.598116438356"
"CA","F","1963","51","TU","264.401883561644"
"CA","F","1963","52","TL","286.027168949772"
"CA","F","1963","52","TU","291.972831050228"
"CA","F","1963","53","TL","302.817979452055"
"CA","F","1963","53","TU","297.182020547945"
"CA","F","1963","54","TL","308.741780821918"
"CA","F","1963","54","TU","302.258219178082"
"CA","F","1963","55","TL","307.51997716895"
"CA","F","1963","55","TU","296.48002283105"
"CA","F","1963","56","TL","347.871575342466"
"CA","F","1963","56","TU","341.128424657534"
"CA","F","1963","57","TL","344.404052511416"
"CA","F","1963","57","TU","346.595947488584"
"CA","F","1963","58","TL","351.998573059361"
"CA","F","1963","58","TU","340.001426940639"
"CA","F","1963","59","TL","356.041837899543"
"CA","F","1963","59","TU","343.958162100457"
"CA","F","1963","60","TL","376.320034246575"
"CA","F","1963","60","TU","369.679965753425"
"CA","F","1963","61","TL","398.193321917808"
"CA","F","1963","61","TU","384.806678082192"
"CA","F","1963","62","TL","449.282762557078"
